City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Santiago Del Estero,AR,2022-09-12 09:05:58,-27.7951,-64.2615,51.57,33,0,4.27
294,Aygeshat,AM,2022-09-12 09:05:58,40.0764,44.058,79.79,36,0,6.91
295,Touros,BR,2022-09-12 09:05:58,-5.1989,-35.4608,77.79,68,100,14.2
296,Sainte-Suzanne,RE,2022-09-12 09:05:59,-20.9061,55.6089,78.75,69,20,23.02
297,Vagur,FO,2022-09-12 09:05:59,61.4732,-6.8119,50.49,87,30,6.06
298,Bodden Town,KY,2022-09-12 09:05:59,19.2833,-81.25,83.93,87,93,4.41
299,Monrovia,LR,2022-09-12 09:06:00,6.3005,-10.7969,78.55,80,78,9.82
300,Takoradi,GH,2022-09-12 09:06:00,4.8845,-1.7554,75.78,81,100,9.15
301,Kidal,ML,2022-09-12 09:06:00,18.4411,1.4078,95.45,14,48,2.55
302,Ancud,CL,2022-09-12 09:03:37,-41.8697,-73.8203,46.22,94,90,4.23
303,Kankaanpaa,FI,2022-09-12 09:06:01,61.8,22.4167,57.96,52,67,4.18
304,Svetlogorsk,BY,2022-09-12 09:06:01,52.6333,29.7333,50.81,95,100,5.61
305,Nouadhibou,MR,2022-09-12 09:06:02,20.931,-17.0347,74.08,77,63,19.19
306,Wajir,KE,2022-09-12 09:06:02,1.7471,40.0573,88.5,32,70,17.31
307,Marsh Harbour,BS,2022-09-12 09:06:02,26.5412,-77.0636,83.19,73,12,4.41
308,Pangody,RU,2022-09-12 09:06:03,65.85,74.4859,45.95,53,94,13.06
309,Vardo,NO,2022-09-12 09:06:03,70.3705,31.1107,44.58,93,75,11.5
310,Guia De Isora,ES,2022-09-12 09:06:03,28.2115,-16.7795,76.32,84,84,2.71
311,Timmins,CA,2022-09-12 09:06:04,48.4669,-81.3331,51.62,93,75,2.3
312,Bathsheba,BB,2022-09-12 09:06:04,13.2167,-59.5167,81.21,83,40,13.8
313,Mbandaka,CD,2022-09-12 09:06:04,0.0487,18.2603,75.43,89,100,5.48
314,Selizharovo,RU,2022-09-12 09:06:05,56.8519,33.4487,46.74,92,100,8.81
315,Yuzhno-Sukhokumsk,RU,2022-09-12 09:06:05,44.6581,45.6436,81.66,41,43,21.85
316,Vuktyl,RU,2022-09-12 09:06:05,63.8567,57.3094,54.12,52,69,11.7
317,Arcachon,FR,2022-09-12 09:06:06,44.5875,-1.0519,81.41,47,0,6.91
318,Placido De Castro,BR,2022-09-12 09:06:06,-10.3353,-67.1856,74.7,86,99,1.92
319,Semnan,IR,2022-09-12 09:06:07,35.5729,53.3971,82.36,31,1,8.25
320,Kedgwick,CA,2022-09-12 09:06:07,47.6446,-67.3434,58.64,89,100,1.14
321,Morki,RU,2022-09-12 09:06:08,56.4303,48.9947,57.88,51,28,1.86
322,Port-Gentil,GA,2022-09-12 09:06:08,-0.7193,8.7815,80.56,74,100,11.5
323,Shahr-E Babak,IR,2022-09-12 09:06:08,30.1165,55.1186,85.66,18,25,2.91
324,Hambantota,LK,2022-09-12 09:07:09,6.1241,81.1185,95.34,52,40,13.8
325,Vallenar,CL,2022-09-12 09:07:09,-28.5708,-70.7581,50.58,72,0,1.3
326,Plattsburgh,US,2022-09-12 09:07:09,44.6995,-73.4529,66.42,81,100,0.0
327,Limuru,KE,2022-09-12 09:07:10,-1.1,36.65,65.64,66,61,6.35
328,Kiruna,SE,2022-09-12 09:07:10,67.8557,20.2251,47.32,71,40,5.75
329,Brae,GB,2022-09-12 09:07:10,60.3964,-1.353,55.87,97,100,8.08
330,Zhashkiv,UA,2022-09-12 09:07:11,49.2454,30.1102,55.8,72,83,11.97
331,Johnson City,US,2022-09-12 09:07:11,36.3134,-82.3535,69.17,78,100,0.0
332,Fredericton,CA,2022-09-12 09:07:11,45.9454,-66.6656,66.83,94,100,2.68
333,Presidencia Roque Saenz Pena,AR,2022-09-12 09:07:12,-26.7852,-60.4388,47.46,61,0,5.73
334,Contamana,PE,2022-09-12 09:07:12,-7.3333,-75.0167,71.4,85,64,2.71
335,Maniitsoq,GL,2022-09-12 09:07:12,65.4167,-52.9,39.78,98,100,16.35
336,Lebu,CL,2022-09-12 09:03:00,-37.6167,-73.65,45.37,80,39,3.78
337,Omboue,GA,2022-09-12 09:07:13,-1.5746,9.2618,80.08,63,88,7.27
338,Buchanan,LR,2022-09-12 09:07:13,5.8808,-10.0467,78.6,81,95,7.99
339,Mayumba,GA,2022-09-12 09:07:13,-3.432,10.6554,77.49,74,100,5.03
340,Nawabganj,BD,2022-09-12 09:07:14,24.5911,88.271,77.05,91,100,17.98
341,Yar-Sale,RU,2022-09-12 09:07:14,66.8333,70.8333,47.32,46,83,10.02
342,Troitskoye,RU,2022-09-12 09:07:14,52.9821,84.6757,49.78,94,100,12.08
343,Santa Cruz,BO,2022-09-12 09:05:43,-17.8,-63.1667,62.06,77,81,5.75
344,Sur,OM,2022-09-12 09:07:15,22.5667,59.5289,95.95,40,95,7.52
345,Zhezkazgan,KZ,2022-09-12 09:07:15,47.8043,67.7144,58.98,36,75,11.18
346,Mecca,SA,2022-09-12 09:07:16,21.4267,39.8261,101.26,33,28,10.83
347,Puerto Rondon,CO,2022-09-12 09:07:16,6.2805,-71.1,72.45,91,18,1.99
348,Pafos,CY,2022-09-12 09:07:16,34.7667,32.4167,83.98,70,20,5.75
349,Manati,PR,2022-09-12 09:07:16,18.4275,-66.4921,77.86,95,0,4.38
350,Oswego,US,2022-09-12 09:05:11,43.4501,-76.1497,66.34,97,97,6.55
351,Coquimbo,CL,2022-09-12 09:07:17,-29.9533,-71.3436,46.13,81,0,4.61
352,Chicama,PE,2022-09-12 09:07:17,-7.8447,-79.1469,57.74,88,95,4.43
353,Murud,IN,2022-09-12 09:07:18,18.3258,72.965,79.86,91,100,15.03
354,Najran,SA,2022-09-12 09:07:18,17.4924,44.1277,93.65,14,43,14.52
355,Liverpool,GB,2022-09-12 09:07:18,53.4106,-2.9779,66.15,94,75,12.66
356,Raudeberg,NO,2022-09-12 09:07:19,61.9875,5.1352,54.86,1,100,8.16
357,Petropavl,KZ,2022-09-12 09:07:19,54.8753,69.1628,57.18,54,75,6.71
358,Bundu,IN,2022-09-12 09:07:20,23.1833,85.5833,79.02,82,100,5.91
359,Thunder Bay,CA,2022-09-12 09:05:44,48.4001,-89.3168,50.23,68,97,5.5
360,Shihezi,CN,2022-09-12 09:07:20,44.3,86.0333,61.54,48,100,8.05
361,Lubango,AO,2022-09-12 09:07:20,-14.9172,13.4925,78.28,16,52,12.82
362,Yaguajay,CU,2022-09-12 09:07:21,22.3272,-79.2378,78.35,88,3,4.74
363,Bahia Honda,CU,2022-09-12 09:06:09,22.9036,-83.1592,79.79,82,100,3.53
364,Valparaiso,CL,2022-09-12 09:07:21,-33.0393,-71.6273,51.48,100,0,2.3
365,Moron,AR,2022-09-12 09:06:35,-34.6534,-58.6198,55.15,82,58,0.58
366,Kamenka,RU,2022-09-12 09:07:21,51.3223,42.7678,64.51,31,100,17.45
367,Matagami,CA,2022-09-12 09:07:22,49.7502,-77.6328,51.91,93,100,3.44
368,Kulunda,RU,2022-09-12 09:07:22,52.566,78.9385,55.89,50,99,11.9
369,Otavalo,EC,2022-09-12 09:07:22,0.2333,-78.2667,50.22,80,27,3.65
370,Opuwo,NA,2022-09-12 09:07:23,-18.0607,13.84,87.48,9,0,22.55
371,Mount Pleasant,US,2022-09-12 09:06:35,32.7941,-79.8626,77.99,95,0,1.99
372,Birao,CF,2022-09-12 09:08:23,10.2849,22.7882,80.06,78,100,6.46
373,Rodez,FR,2022-09-12 09:08:24,44.5,2.5833,81.03,41,0,9.22
374,Sambava,MG,2022-09-12 09:08:24,-14.2667,50.1667,76.5,58,51,13.51
375,Onega,RU,2022-09-12 09:08:24,63.9061,38.1404,53.47,66,100,8.43
376,Ortigueira,BR,2022-09-12 09:03:33,-24.2083,-50.9494,55.69,97,78,2.8
377,Nokaneng,BW,2022-09-12 09:08:25,-19.6667,22.2667,90.55,7,0,6.17
378,Kushmurun,KZ,2022-09-12 09:08:25,52.4503,64.6311,59.32,39,37,3.8
379,Waddan,LY,2022-09-12 09:08:26,29.1614,16.139,93.49,20,0,9.24
380,Laranjeiras Do Sul,BR,2022-09-12 09:08:26,-25.4078,-52.4161,57.88,98,99,2.42
381,Vestmannaeyjar,IS,2022-09-12 09:08:26,63.4427,-20.2734,50.99,81,40,5.75
382,Chingola,ZM,2022-09-12 09:08:27,-12.529,27.8838,84.47,21,1,5.84
383,Karakol,KG,2022-09-12 09:08:27,42.4907,78.3936,58.41,55,97,10.89
384,Pampas,PE,2022-09-12 09:08:27,-12.4,-74.9,49.86,86,98,2.82
385,Bonthe,SL,2022-09-12 09:08:27,7.5264,-12.505,77.99,85,88,9.98
386,Shiraz,IR,2022-09-12 09:08:28,29.6036,52.5388,90.84,16,0,0.0
387,Tarko-Sale,RU,2022-09-12 09:08:28,64.9225,77.785,44.19,87,100,12.15
388,Amapa,BR,2022-09-12 09:08:29,1.0,-52.0,68.54,99,15,1.79
389,Dabrowa Tarnowska,PL,2022-09-12 09:08:29,50.1746,20.9863,58.87,51,7,15.55
390,Melilla,ES,2022-09-12 09:08:30,35.2937,-2.9383,79.18,89,75,10.36
391,Antalaha,MG,2022-09-12 09:08:30,-14.9003,50.2788,77.11,57,77,12.28
392,Warren,US,2022-09-12 09:08:30,39.4334,-84.1666,64.38,94,100,6.91
393,Mozarlandia,BR,2022-09-12 09:08:31,-14.7447,-50.5706,78.4,25,26,1.07
394,Bhimavaram,IN,2022-09-12 09:08:31,16.5333,81.5333,84.22,77,97,11.7
395,Kisangani,CD,2022-09-12 09:08:31,0.5167,25.2,79.97,69,79,4.21
396,Guaruja,BR,2022-09-12 09:08:32,-23.9931,-46.2564,64.89,26,98,2.17
397,Taquari,BR,2022-09-12 09:05:11,-29.7997,-51.8644,53.33,85,87,1.3
398,Lahij,YE,2022-09-12 09:08:32,13.1667,44.5833,95.23,33,42,5.28
399,Cururupu,BR,2022-09-12 09:08:32,-1.8283,-44.8683,78.19,78,84,6.46
400,Tignere,CM,2022-09-12 09:08:33,7.3667,12.65,66.79,93,98,4.03
401,Bubaque,GW,2022-09-12 09:08:33,11.2833,-15.8333,79.57,79,99,9.89
402,Msowero,TZ,2022-09-12 09:08:33,-6.5333,37.2,84.45,39,85,4.14
403,Upata,VE,2022-09-12 09:08:34,8.0086,-62.3989,74.19,97,99,2.51
404,Hobyo,SO,2022-09-12 09:08:34,5.3505,48.5268,83.26,65,61,26.13
405,Mapiripan,CO,2022-09-12 09:08:34,2.8892,-72.1256,70.68,94,29,1.16
406,Artyom,AZ,2022-09-12 09:06:46,40.4723,50.333,80.74,54,0,22.41
407,Jind,IN,2022-09-12 09:08:35,29.3167,76.3167,98.13,33,41,4.59
408,Rocha,UY,2022-09-12 09:08:35,-34.4833,-54.3333,43.63,94,69,2.59
409,Utete,TZ,2022-09-12 09:08:36,-7.986,38.758,89.49,34,100,3.96
410,Imbituba,BR,2022-09-12 09:08:36,-28.24,-48.6703,61.86,92,100,11.16
411,Zyryanskoye,RU,2022-09-12 09:08:36,56.8306,86.6258,44.06,83,100,8.01
412,Gazojak,TM,2022-09-12 09:08:36,41.1875,61.4036,72.0,23,1,10.94
413,Lumeje,AO,2022-09-12 09:08:37,-11.55,20.7833,89.46,11,0,1.48
414,Lydenburg,ZA,2022-09-12 09:08:37,-25.0978,30.4597,79.61,17,0,4.47
415,Saint-Michel-Des-Saints,CA,2022-09-12 09:09:37,46.6834,-73.9159,58.93,96,98,1.05
416,Inongo,CD,2022-09-12 09:09:38,-1.95,18.2667,73.27,80,100,3.09
417,Cejkovice,CZ,2022-09-12 09:09:38,48.9059,16.9423,66.22,68,73,4.88
418,Salinopolis,BR,2022-09-12 09:09:38,-0.6136,-47.3561,77.88,85,4,7.83
419,Oistins,BB,2022-09-12 09:09:39,13.0667,-59.5333,80.69,83,40,13.8
420,Makaryev,RU,2022-09-12 09:09:39,57.8797,43.8069,56.35,47,100,3.6
421,Dieppe,FR,2022-09-12 09:09:39,49.75,1.1667,73.33,83,51,1.01
422,San Carlos De Bariloche,AR,2022-09-12 09:08:43,-41.1456,-71.3082,41.02,78,100,4.29
423,Diego De Almagro,CL,2022-09-12 09:09:40,-26.3667,-70.05,46.54,58,0,1.05
424,Ivanteyevka,RU,2022-09-12 09:09:40,55.9711,37.9208,55.35,69,100,9.73
425,Alakurtti,RU,2022-09-12 09:09:40,66.9672,30.3491,46.96,94,100,4.12
426,Eden,US,2022-09-12 09:09:41,36.4885,-79.7667,73.47,100,100,0.0
427,Bystryy Istok,RU,2022-09-12 09:09:41,52.371,84.3873,51.49,83,100,21.99
428,Bugarama,TZ,2022-09-12 09:09:41,-2.8706,30.5281,80.64,40,100,4.43
429,Tacoronte,ES,2022-09-12 09:09:42,28.4769,-16.4102,76.46,71,20,8.05
430,Sol-Iletsk,RU,2022-09-12 09:09:42,51.1631,54.9918,60.48,37,100,2.1
431,Washington,US,2022-09-12 09:06:53,47.5001,-120.5015,66.92,53,63,4.45
432,Bam,IR,2022-09-12 09:09:42,29.106,58.357,94.57,12,4,18.1
433,Dutlwe,BW,2022-09-12 09:09:43,-23.9833,23.9,83.32,11,0,12.68
434,Abomsa,ET,2022-09-12 09:09:43,9.9833,39.9833,85.6,37,54,7.99
435,Novopskov,UA,2022-09-12 09:09:43,49.5464,39.0899,56.95,85,100,15.3
436,Mende,FR,2022-09-12 09:09:44,44.6667,3.5,73.36,36,20,2.93
437,Iguape,BR,2022-09-12 09:09:44,-24.7081,-47.5553,63.0,77,99,6.44
438,Bentiu,SS,2022-09-12 09:09:45,9.2333,29.8333,85.73,62,91,5.93
439,Nemours,FR,2022-09-12 09:09:45,48.2751,2.6908,72.55,51,94,6.73
440,Anaco,VE,2022-09-12 09:09:45,9.4389,-64.4728,71.65,95,91,5.32
441,Lyubokhna,RU,2022-09-12 09:09:46,53.5033,34.3885,55.29,73,100,10.22
442,Elkhart,US,2022-09-12 09:08:35,41.5823,-85.8344,58.37,88,100,9.22
443,Niquelandia,BR,2022-09-12 09:05:10,-14.4739,-48.4597,74.59,26,51,2.51
444,Cacheu,GW,2022-09-12 09:07:10,12.2706,-16.1658,78.46,86,99,4.34
445,Erzincan,TR,2022-09-12 09:09:46,39.75,39.5,79.9,28,0,1.14
446,Mattru,SL,2022-09-12 09:09:47,7.6244,-11.8332,75.85,93,100,3.04
447,Nizhniy Odes,RU,2022-09-12 09:09:47,63.6445,54.856,53.6,57,71,10.02
448,Marica,BR,2022-09-12 09:09:47,-22.9194,-42.8186,66.11,84,100,7.0
449,Ginir,ET,2022-09-12 09:09:47,7.1333,40.7,72.61,48,55,8.19
450,Lucapa,AO,2022-09-12 09:09:48,-8.4192,20.7447,86.83,41,9,4.36
451,Cubuk,TR,2022-09-12 09:09:48,40.2386,33.0322,80.06,34,40,2.3
452,Kourou,GF,2022-09-12 09:09:48,5.1552,-52.6478,71.65,90,9,3.0
453,Berdsk,RU,2022-09-12 09:09:49,54.7551,83.0967,47.8,82,100,14.05
454,Abu Kamal,SY,2022-09-12 09:09:49,34.4506,40.9171,98.1,16,0,6.89
455,Verkhnyaya Inta,RU,2022-09-12 09:09:49,65.9811,60.3094,46.98,86,100,17.38
456,Tromso,NO,2022-09-12 09:09:50,69.6496,18.957,46.42,66,75,11.5
457,Thinadhoo,MV,2022-09-12 09:09:50,0.5333,72.9333,82.53,70,2,11.95
458,Albanel,CA,2022-09-12 09:10:50,48.8832,-72.4487,60.78,94,99,6.91
459,Dwarka,IN,2022-09-12 09:10:51,22.2394,68.9678,85.68,74,85,15.97
460,Zlobin,HR,2022-09-12 09:10:51,45.2924,14.6541,70.16,46,20,4.61
461,Pietersburg,ZA,2022-09-12 09:10:51,-23.9045,29.4688,81.45,17,0,12.66
462,Grand Gaube,MU,2022-09-12 09:10:52,-20.0064,57.6608,77.4,57,1,10.0
463,Adrar,MR,2022-09-12 09:10:52,20.5022,-10.0711,92.73,33,8,9.53
464,Plettenberg Bay,ZA,2022-09-12 09:10:52,-34.0527,23.3716,59.22,53,15,10.33
465,Hamilton,US,2022-09-12 09:10:53,39.1834,-84.5333,65.03,94,100,10.36
466,Hofn,IS,2022-09-12 09:10:53,64.2539,-15.2082,50.02,81,75,4.61
467,Taywarah,AF,2022-09-12 09:10:53,33.35,64.4167,71.29,10,0,14.14
468,Umea,SE,2022-09-12 09:10:54,63.8284,20.2597,55.33,82,0,3.44
469,Neuquen,AR,2022-09-12 09:10:54,-38.9516,-68.0591,48.09,53,0,6.91
470,Log,RU,2022-09-12 09:10:54,49.4844,43.8613,64.0,31,100,20.22
471,Santa Cruz Cabralia,BR,2022-09-12 09:10:55,-16.2781,-39.0247,62.83,94,0,3.44
472,Bedesa,ET,2022-09-12 09:10:55,8.9,40.7833,74.21,58,79,6.46
473,Xenia,US,2022-09-12 09:10:55,39.6848,-83.9296,63.34,84,100,5.75
474,Mitu,CO,2022-09-12 09:10:56,1.1983,-70.1733,69.69,97,43,0.27
475,Rock Sound,BS,2022-09-12 09:10:10,24.9,-76.2,83.16,74,19,6.8
476,Novyy Urengoy,RU,2022-09-12 09:10:56,66.0833,76.6333,47.19,50,92,16.11
477,Corinto,GR,2022-09-12 09:10:56,37.9407,22.9573,83.89,43,0,6.89
478,Kharod,IN,2022-09-12 09:10:57,21.75,82.5667,77.22,91,100,10.89
479,Tessalit,ML,2022-09-12 09:10:57,20.1986,1.0114,97.38,9,57,6.26
480,Nirsa,IN,2022-09-12 09:10:57,23.7833,86.7167,76.66,93,100,10.94
481,Radaur,IN,2022-09-12 09:10:57,30.0333,77.15,97.39,37,3,6.2
482,Rio Gallegos,AR,2022-09-12 09:10:58,-51.6226,-69.2181,28.45,74,0,10.36
483,Mantua,IT,2022-09-12 09:10:58,45.1667,10.7833,77.09,70,1,5.01
484,Ville-Marie,CA,2022-09-12 09:10:58,47.3335,-79.433,57.11,98,88,3.62
485,Kasempa,ZM,2022-09-12 09:10:59,-13.4584,25.8338,88.23,15,0,5.41
486,Kurchum,KZ,2022-09-12 09:10:59,48.5722,83.6542,68.32,26,43,10.04
487,Mandera,KE,2022-09-12 09:10:59,3.9366,41.867,92.59,29,62,15.82
488,Mangai,CD,2022-09-12 09:11:00,-4.05,19.5333,75.49,78,99,3.8
489,Coruripe,BR,2022-09-12 09:08:07,-10.1256,-36.1756,71.91,82,2,6.55
490,Huarmey,PE,2022-09-12 09:11:00,-10.0681,-78.1522,59.86,87,42,6.98
491,Angoche,MZ,2022-09-12 09:11:01,-16.2325,39.9086,82.4,51,0,10.09
492,Viedma,AR,2022-09-12 09:11:01,-40.8135,-62.9967,46.71,78,0,10.16
493,Beisfjord,NO,2022-09-12 09:11:01,68.3751,17.5988,52.05,91,100,1.92
494,Nampula,MZ,2022-09-12 09:11:02,-15.1165,39.2666,87.51,24,2,8.68
495,Solwezi,ZM,2022-09-12 09:11:02,-12.1688,26.3894,84.65,21,1,5.88
496,Kavaratti,IN,2022-09-12 09:11:02,10.5669,72.642,80.64,83,99,18.57
497,Paamiut,GL,2022-09-12 09:11:03,61.994,-49.6678,42.78,89,100,2.48
498,Panama City,PA,2022-09-12 09:11:03,8.9936,-79.5197,78.17,91,75,2.3
499,Villamontes,BO,2022-09-12 09:11:03,-21.25,-63.5,60.4,35,42,3.29
500,Tevriz,RU,2022-09-12 09:11:04,57.509,72.4042,51.57,55,70,4.68
501,Nuoro,IT,2022-09-12 09:11:04,40.3211,9.3297,82.44,29,5,2.15
502,Mutengene,CM,2022-09-12 09:11:04,4.0913,9.3144,79.41,75,51,2.37
503,Surt,LY,2022-09-12 09:11:04,31.2089,16.5887,84.99,58,0,9.95
504,The Valley,AI,2022-09-12 09:11:05,18.217,-63.0578,82.81,77,13,10.02
505,Vasudevanallur,IN,2022-09-12 09:11:05,9.2333,77.4167,88.63,53,92,13.44
506,Macenta,GN,2022-09-12 09:12:05,8.5435,-9.471,70.84,96,100,1.36
507,Miraflores,MX,2022-09-12 09:12:06,19.2167,-98.8083,59.97,91,98,4.34
508,Ouesso,CG,2022-09-12 09:12:06,1.6136,16.0517,79.92,71,98,5.57
509,Joshimath,IN,2022-09-12 09:12:06,30.5667,79.5667,74.86,77,55,6.85
510,Margate,GB,2022-09-12 09:09:45,51.3813,1.3862,71.69,78,92,1.01
511,Novi Sanzhary,UA,2022-09-12 09:12:07,49.3439,34.3108,68.94,49,66,5.26
512,Cockburn Town,TC,2022-09-12 09:12:07,21.4612,-71.1419,82.9,72,2,8.57
513,Beira,MZ,2022-09-12 09:12:07,-19.8436,34.8389,83.37,49,0,7.43
514,Fomboni,KM,2022-09-12 09:12:08,-12.28,43.7425,75.4,71,100,1.32
515,Manoel Urbano,BR,2022-09-12 09:12:08,-8.8389,-69.2597,70.59,98,49,2.59
516,Cascais,PT,2022-09-12 09:12:08,38.6979,-9.4215,72.52,86,75,20.0
517,Jizan,SA,2022-09-12 09:12:09,17.3333,42.6667,99.95,41,7,9.31
518,Inta,RU,2022-09-12 09:12:09,66.0317,60.1659,47.19,86,100,18.21
519,Lanivtsi,UA,2022-09-12 09:10:18,49.8633,26.0908,48.67,93,100,14.45
520,Juba,SS,2022-09-12 09:12:09,4.8517,31.5825,88.41,53,65,1.79
521,Arrifes,PT,2022-09-12 09:12:10,37.7667,-25.7,70.05,78,40,10.36
522,Urumqi,CN,2022-09-12 09:12:10,43.801,87.6005,54.55,88,100,4.47
523,Puerto Madryn,AR,2022-09-12 09:10:52,-42.7692,-65.0385,50.2,63,38,10.92
524,Guarapari,BR,2022-09-12 09:12:10,-20.6667,-40.4975,67.89,87,100,3.31
525,Bridgend,GB,2022-09-12 09:12:11,51.5058,-3.5772,69.06,88,100,5.01
526,Tarrega,ES,2022-09-12 09:12:11,41.647,1.1396,79.14,53,84,4.14
527,Pyatigorskiy,RU,2022-09-12 09:12:11,43.9742,43.2583,71.47,39,1,8.81
528,Manto,HN,2022-09-12 09:12:12,14.9167,-86.3833,67.14,98,85,1.07
529,Ponta Delgada,PT,2022-09-12 09:12:12,37.7333,-25.6667,72.32,78,40,10.36
530,Xuddur,SO,2022-09-12 09:12:12,4.1213,43.8894,89.58,32,37,20.15
531,Bafq,IR,2022-09-12 09:12:13,31.6128,55.4107,93.49,14,6,9.82
532,Ouadda,CF,2022-09-12 09:12:13,8.0777,22.4007,73.06,87,100,3.69
533,Saint-Honore,CA,2022-09-12 09:12:13,48.5334,-71.0824,59.29,94,100,2.46
534,Gornyy,RU,2022-09-12 09:12:14,55.1153,83.9059,42.46,86,100,12.57
535,Kobryn,BY,2022-09-12 09:12:14,52.2138,24.3564,51.75,96,100,12.48
536,Aripuana,BR,2022-09-12 09:12:14,-9.1667,-60.6333,73.06,66,52,0.56
537,Isabela,PH,2022-09-12 09:12:15,6.7085,121.9711,82.47,77,69,0.43
538,Lakki Marwat,PK,2022-09-12 09:12:15,32.6079,70.9114,94.78,40,11,3.0
539,Watsa,CD,2022-09-12 09:12:15,3.0372,29.5355,76.24,74,71,5.19
540,Cayenne,GF,2022-09-12 09:12:16,4.9333,-52.3333,71.64,100,75,0.0
541,Puerto Suarez,BO,2022-09-12 09:12:16,-18.95,-57.8,71.46,49,43,1.05
542,Bata,GQ,2022-09-12 09:12:16,1.8639,9.7658,79.65,74,65,9.78
543,Pilikwe,BW,2022-09-12 09:12:17,-22.799,27.1938,86.65,8,0,8.41
544,Kashi,CN,2022-09-12 09:12:17,39.4547,75.9797,89.44,11,0,4.74
545,Puerto Carreno,CO,2022-09-12 09:12:17,6.189,-67.4859,74.12,92,100,3.85
546,Santiago,CL,2022-09-12 09:08:59,-33.4569,-70.6483,46.85,84,0,2.3
547,Karonga,MW,2022-09-12 09:12:18,-9.9333,33.9333,80.87,52,8,9.8
548,Katsina,NG,2022-09-12 09:12:18,12.9894,7.6006,81.99,65,40,10.29
549,Fernandina Beach,US,2022-09-12 09:11:38,30.6697,-81.4626,75.96,95,92,6.15
550,Maicao,CO,2022-09-12 09:12:18,11.3832,-72.2432,78.89,86,88,4.5
551,Labytnangi,RU,2022-09-12 09:12:19,66.6572,66.4183,48.15,57,99,10.54
552,Agirish,RU,2022-09-12 09:12:19,61.9247,63.0231,55.36,49,66,8.39
553,Wloszczowa,PL,2022-09-12 09:13:19,50.8526,19.9659,58.66,54,0,13.53
554,Pachino,IT,2022-09-12 09:13:20,36.7186,15.0907,80.55,58,0,10.45
555,Sinnamary,GF,2022-09-12 09:13:20,5.3833,-52.95,76.87,85,15,4.7
556,Kalmar,SE,2022-09-12 09:13:20,56.6616,16.3616,64.15,83,40,3.0
557,Puerto Maldonado,PE,2022-09-12 09:13:21,-12.6,-69.1833,70.92,81,79,2.19
558,Kouroussa,GN,2022-09-12 09:13:21,10.65,-9.8833,74.32,91,91,5.14
559,Marquette,US,2022-09-12 09:13:21,46.5333,-87.6335,58.82,82,100,10.76
560,Novo Aripuana,BR,2022-09-12 09:13:22,-5.1206,-60.3797,74.5,59,2,1.01
561,Bimbo,CF,2022-09-12 09:13:22,4.2567,18.4158,77.52,79,100,3.83
562,Mazagao,BR,2022-09-12 09:13:22,-0.115,-51.2894,77.05,97,10,3.65
563,Robertsport,LR,2022-09-12 09:13:23,6.7533,-11.3686,77.76,84,95,11.97
564,Monopoli,IT,2022-09-12 09:13:23,40.9559,17.2896,81.05,48,0,21.79
565,Dunda,TZ,2022-09-12 09:13:23,-8.1167,34.25,85.28,31,77,5.88
566,Reitz,ZA,2022-09-12 09:13:24,-27.8014,28.4273,70.84,24,92,2.39
567,Areal,BR,2022-09-12 09:13:24,-22.2306,-43.1056,61.52,96,100,1.14
568,Mulatupo,PA,2022-09-12 09:13:24,8.9492,-77.7652,75.88,92,96,5.44
569,Cozumel,MX,2022-09-12 09:10:02,20.5083,-86.9458,76.95,96,99,5.57
570,Saint-Francois,FR,2022-09-12 09:13:25,46.4154,3.9054,71.67,60,0,3.44
571,Araguaina,BR,2022-09-12 09:10:34,-7.1911,-48.2072,74.34,42,42,3.18
572,Bilma,NE,2022-09-12 09:13:25,18.6853,12.9164,97.68,11,0,9.6
573,Quelimane,MZ,2022-09-12 09:13:25,-17.8786,36.8883,88.3,33,0,9.31
574,Lasa,IT,2022-09-12 09:13:26,46.6166,10.7002,63.48,24,2,2.28
575,Shirvan,AZ,2022-09-12 09:13:26,39.9509,48.8994,82.45,42,67,12.3
576,Port Hawkesbury,CA,2022-09-12 09:13:26,45.6169,-61.3485,63.79,91,0,10.0
577,Hurghada,EG,2022-09-12 09:13:27,27.2574,33.8129,93.9,31,0,20.27
578,West Bay,KY,2022-09-12 09:13:27,19.3667,-81.4167,84.0,87,84,1.01
579,Krasnyy Oktyabr,RU,2022-09-12 09:13:27,56.1167,38.8833,52.68,60,100,7.63
580,Kungalv,SE,2022-09-12 09:13:28,57.871,11.9805,63.18,85,100,8.16
